20.0,1.0,0.19009,3.56183,0.01178,0.01947,0.01947,0.54747,1.0,12
20.0,2.0,0.20811,3.3318,0.01219,0.04823,0.04823,0.33947,1.0,11
21.0,-10.0,0.08935,3.46408,0.00045,0.01187,0.01187,1.63737,0.6731,15
21.0,-10.0,0.06804,0.23109,0.00221,0.01011,0.01011,0.05382,0.3269,15
21.0,-9.0,0.0934,1.0175,0.00065,-0.01018,-0.01018,0.30636,1.0,9
21.0,1.0,0.17634,5.8053,0.02113,-0.15471,-0.15471,4.11486,1.0,18
21.0,2.0,0.28751,5.07396,0.0365,-0.31519,-0.31519,5.37492,1.0,15
22.0,-10.0,0.26469,3.98734,0.05553,-0.19065,-0.19065,2.70583,1.0,17
22.0,-9.0,0.22057,4.36869,0.04266,-0.11731,-0.11731,1.21241,0.70986,17
22.0,-9.0,0.56987,0.95585,0.17107,-0.20438,-0.20438,0.26119,0.29014,17
22.0,2.0,0.32725,0.045,0.04416,0.01043,0.01043,0.00608,0.44444,11
22.0,2.0,0.5435,3.1424,0.08261,-0.00044,-0.00044,0.01028,0.55556,11
23.0,-9.0,0.44247,3.52408,0.07211,-0.06183,-0.06183,0.34353,1.0,17
23.0,-8.0,0.27022,1.83907,0.03569,-0.05046,-0.05046,0.50651,0.5377,18
23.0,-8.0,0.30549,4.23776,0.05063,-0.089,-0.089,0.25262,0.4623,18
23.0,2.0,0.57387,3.18168,0.05036,-0.03163,-0.03163,0.02326,0.39655,15
23.0,2.0,0.20379,1.04966,0.03956,-0.03,-0.03,1.15496,0.60345,15
24.0,-10.0,0.34006,3.10986,0.06114,0.00686,0.00686,0.37749,1.0,10
24.0,-9.0,0.37752,3.26738,0.1388,-0.08854,-0.08854,1.37631,0.80961,35
24.0,-9.0,0.48956,6.2483,0.50251,-0.03226,-0.03226,0.00734,0.19039,35
24.0,-8.0,0.32367,2.14198,0.03002,0.07866,0.07866,0.2577,0.44052,19
24.0,-8.0,0.12818,4.93398,0.00678,-0.0217,-0.0217,1.0093,0.55948,19
24.0,2.0,0.34073,2.43394,0.06037,0.18252,0.18252,1.38306,1.0,17
25.0,-11.0,0.48641,4.201,0.01141,-0.0015,-0.0015,0.07074,1.0,8
25.0,-10.0,0.24449,3.70493,0.02541,0.0411,0.0411,0.1401,0.40831,18
25.0,-10.0,0.44663,2.23863,0.01849,-0.02999,-0.02999,0.46273,0.59169,18
25.0,-9.0,0.42839,2.80223,0.15952,-0.01441,-0.01441,1.2709,0.72928,25
25.0,-9.0,0.926,6.21739,0.66782,-0.04064,-0.04064,0.00788,0.27072,25
25.0,-4.0,0.11117,5.38699,0.01414,-0.06736,-0.06736,1.03783,1.0,11
25.0,-3.0,0.1013,5.462,0.01474,-0.06744,-0.06744,1.09691,1.0,9
25.0,2.0,0.07661,5.6338,0.00942,-0.04965,-0.04965,0.4224,0.47065,35
25.0,2.0,0.3446,2.45093,0.0586,0.14719,0.14719,1.36675,0.52935,35
26.0,-12.0,0.54178,4.2514,0.01197,0.01026,0.01026,0.09168,1.0,5
26.0,-11.0,0.50801,4.21762,0.01037,0.00539,0.00539,0.08619,1.0,11
26.0,-10.0,0.33548,4.28937,0.02402,-0.01753,-0.01753,0.16536,0.61538,22
26.0,-10.0,0.65189,1.3678,0.14654,-0.10496,-0.10496,0.12258,0.38462,22
26.0,-9.0,0.22624,2.04285,0.02387,0.20253,0.20253,1.73817,0.43361,15
26.0,-9.0,0.41543,5.60446,0.0864,0.48627,0.48627,4.63444,0.56639,15
26.0,1.0,0.14607,5.4566,0.017,-0.04351,-0.04351,0.24038,1.0,13
